Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2001-10-09,10322.91,10284.45,10102.71,10109.15,175758326.0
2001-10-10,10462.25,10462.25,10255.15,10284.45,191250718.0
2001-10-11,10790.44,10784.72,10461.05,10462.25,224634223.0
2001-10-15,11330.14,11329.32,10695.34,10774.54,287944177.0
2001-10-16,11474.56,11257.85,11164.98,11326.03,269219216.0
2001-10-17,11485.27,11271.49,11166.45,11286.71,388825936.0
2001-10-18,11263.37,10994.96,10948.18,11259.87,200613792.0
2001-10-19,11413.37,11331.57,10894.06,11003.36,291740497.0
2001-10-22,11724.64,11699.99,11292.99,11342.54,214216881.0
2001-10-23,11802.59,11613.44,11583.9,11698.85,274093409.0
2001-10-24,11665.85,11467.74,11429.94,11611.36,245553007.0
2001-10-25,11783.49,11723.75,11307.15,11458.81,286698673.0
2001-10-26,11924.34,11780.57,11715.32,11724.75,222689830.0
2001-10-29,11783.63,11377.02,11331.18,11783.63,213217307.0
2001-10-30,11396.41,11023.95,11023.95,11334.26,235310521.0
2001-10-31,11364.73,11364.71,11047.01,11056.78,221290360.0
2001-11-01,11497.91,11387.81,11176.99,11362.01,168786924.0
2001-11-05,12176.87,12164.66,11389.07,11389.07,348739324.0
2001-11-06,12480.96,12415.57,12138.71,12154.48,421363282.0
2001-11-07,12982.49,12615.83,12331.44,12405.28,479794348.0
2001-11-08,12892.42,12553.64,12472.92,12633.43,323457807.0
2001-11-09,12777.59,12730.71,12411.74,12541.74,304447104.0
2001-11-12,12767.14,12567.12,12232.77,12728.68,269384073.0
2001-11-13,13093.62,12918.09,12591.03,12591.03,303835313.0
2001-11-14,13077.44,12825.62,12746.47,12928.21,292880189.0
2001-11-16,13045.94,12882.82,12807.01,12838.22,195117138.0
2001-11-19,13136.53,12987.23,12902.1,12906.42,297726984.0
2001-11-20,12997.6,12638.13,12618.83,12991.7,253828325.0
2001-11-21,12831.94,12793.79,12559.94,12645.51,249440424.0
2001-11-22,13056.46,13019.43,12793.79,12793.79,166876090.0
2001-11-23,13528.71,13423.86,13036.68,13036.68,361500489.0
2001-11-26,13760.31,13759.53,13443.17,13443.17,351837788.0
2001-11-27,13790.72,13602.88,13489.93,13770.55,298491774.0
2001-11-28,13552.78,13019.2,12912.95,13552.78,322668805.0
2001-11-29,13186.99,12736.39,12622.38,13019.17,274770839.0
2001-11-30,13053.24,12931.71,12704.02,12744.27,270707740.0
2001-12-03,13336.0,13336.0,12870.08,12913.88,334253364.0
2001-12-04,13564.51,13146.64,13070.68,13374.41,423214650.0
2001-12-05,13382.13,13382.13,13103.21,13185.81,367586707.0
2001-12-06,13575.32,13539.03,13230.08,13381.8,374659365.0
